MoviePersonID(Integer),FirstName(String),LastName(String),CrewTitleID(Integer),MovieID(Integer),Title(String),YearReleased(Integer),Quantity(Integer)
1976,Paul,Le Mat,1,250,American Graffiti ,1973,14
2391,Cloris,Leachman,1,314,Butch Cassidy and the Sundance Kid ,1969,27
828,Denis,Leary,1,94,Ice Age ,2002,22
828,Denis,Leary,1,117,A Bug's Life ,1998,22
2015,Heath,Ledger,1,256,The Patriot ,2000,19
68,Christopher,Lee,1,7,Star Wars: Episode III - Revenge of the Sith ,2005,15
68,Christopher,Lee,1,18,Star Wars: Episode II - Attack of the Clones ,2002,23
68,Christopher,Lee,1,60,Charlie and the Chocolate Factory ,2005,5
68,Christopher,Lee,1,326,Sleepy Hollow ,1999,11
261,Jason,Lee,1,31,The Incredibles ,2004,21
261,Jason,Lee,1,330,Vanilla Sky ,2001,5
795,Robinne,Lee,1,90,Hitch ,2005,17
1000,Anna,Lee,1,115,The Sound of Music ,1965,10
417,Vanessa,Lee Chester,1,47,The Lost World: Jurassic Park ,1997,35
1197,Jamie,Lee Curtis,1,141,True Lies ,1994,26
1197,Jamie,Lee Curtis,1,269,Freaky Friday ,2003,22
2522,R.,Lee Ermey,1,338,Se7en ,1995,34
796,Nathan,Lee Graham,1,90,Hitch ,2005,17
311,Tommy,Lee Jones,1,36,Men in Black ,1997,40
311,Tommy,Lee Jones,1,72,Men in Black II ,2002,27
311,Tommy,Lee Jones,1,78,Batman Forever ,1995,23
311,Tommy,Lee Jones,1,79,The Fugitive ,1993,16
311,Tommy,Lee Jones,1,242,Double Jeopardy ,1999,1
311,Tommy,Lee Jones,1,291,Love Story ,1970,33
528,Frances,Lee McCain,1,58,Back to the Future ,1985,30
528,Frances,Lee McCain,1,175,Patch Adams ,1998,17
614,William,Lee Scott,1,68,Pearl Harbor ,2001,29
614,William,Lee Scott,1,317,Gone in Sixty Seconds ,2000,32
827,John,Leguizamo,1,94,Ice Age ,2002,22
600,Vivien,Leigh,1,67,Gone with the Wind ,1939,28
1535,Kasi,Lemmons,1,185,The Silence of the Lambs ,1991,23
2129,Mark,Lenard,1,273,Star Trek IV: The Voyage Home ,1986,29
2265,Thomas,Lennon,1,295,How to Lose a Guy in 10 Days ,2003,29
1319,Kai,Lennox,1,155,Rush Hour ,1998,27
1323,Joshua,Leonard,1,156,The Blair Witch Project ,1999,28
749,Téa,Leoni,1,85,Jurassic Park III ,2001,28
749,Téa,Leoni,1,157,Deep Impact ,1998,28
749,Téa,Leoni,1,268,Fun with Dick and Jane ,2005,5
2506,Chauncey,Leopardi,1,335,Casper ,1995,27
1111,Richard,LeParmentier,1,130,Who Framed Roger Rabbit ,1988,33
1444,Michael,Lerner,1,172,Godzilla ,1998,23
1476,Al,Lettieri,1,176,The Godfather ,1972,17
1313,Ken,Leung,1,155,Rush Hour ,1998,27
1252,Ted,Levine,1,147,The Fast and the Furious ,2001,16
1252,Ted,Levine,1,185,The Silence of the Lambs ,1991,23
1252,Ted,Levine,1,254,Wild Wild West ,1999,21
2441,Anna,Levine,1,324,Unforgiven ,1992,25
1501,Eugene,Levy,1,181,Bringing Down the House ,2003,25
1501,Eugene,Levy,1,302,American Wedding ,2003,34
1501,Eugene,Levy,1,316,American Pie ,1999,18
120,Vicki,Lewis,1,13,Finding Nemo ,2003,21
120,Vicki,Lewis,1,172,Godzilla ,1998,23
2254,Geoffrey,Lewis,1,294,Every Which Way But Loose ,1978,13
2254,Geoffrey,Lewis,1,318,Maverick ,1994,9
1571,Jet,Li,1,190,Lethal Weapon 4 ,1998,18
1129,Matthew,Lillard,1,133,Scooby-Doo ,2002,26
1129,Matthew,Lillard,1,307,Scream ,1996,17
1249,Chad,Lindberg,1,147,The Fast and the Furious ,2001,16
1249,Chad,Lindberg,1,267,The Last Samurai ,2003,26
2499,Riki,Lindhome,1,334,Million Dollar Baby ,2004,23
1430,Delroy,Lindo,1,170,Ransom ,1996,26
1430,Delroy,Lindo,1,317,Gone in Sixty Seconds ,2000,32
1776,Richard,Lineback,1,222,Speed ,1994,36
2532,Paul,Linke,1,340,Parenthood ,1989,35
1102,Hamish,Linklater,1,129,Fantastic Four ,2005,7
1679,Laura,Linney,1,206,The Truman Show ,1998,14
93,Luca,Lionello,1,10,The Passion of the Christ ,2004,9
972,Ray,Liotta,1,112,Hannibal ,2001,24
1124,Jonathan,Lipnicki,1,132,Jerry Maguire ,1996,27
1124,Jonathan,Lipnicki,1,159,Stuart Little ,1999,24
248,John,Lithgow,1,29,Shrek ,2001,22
248,John,Lithgow,1,278,Terms of Endearment ,1983,14
1822,Cleavon,Little,1,230,Blazing Saddles ,1974,31
1315,Robert,Littman,1,155,Rush Hour ,1998,27
1708,Lucy,Liu,1,210,Charlie's Angels ,2000,23
1708,Lucy,Liu,1,329,Charlie's Angels: Full Throttle ,2003,20
1650,Desmond,Llewelyn,1,201,The World Is Not Enough ,1999,14
1650,Desmond,Llewelyn,1,209,Tomorrow Never Dies ,1997,26
47,Jake,Lloyd,1,5,Star Wars: Episode I - The Phantom Menace ,1999,22
520,Christopher,Lloyd,1,58,Back to the Future ,1985,30
520,Christopher,Lloyd,1,130,Who Framed Roger Rabbit ,1988,33
520,Christopher,Lloyd,1,236,Back to the Future Part II ,1989,22
520,Christopher,Lloyd,1,255,The Addams Family ,1991,18
1225,Eric,Lloyd,1,144,The Santa Clause ,1994,14
1225,Eric,Lloyd,1,163,The Santa Clause 2 ,2002,26
438,Lisa,Lo Cicero,1,49,Rush Hour 2 ,2001,19
1362,Meat,Loaf,1,160,The Rocky Horror Picture Show ,1975,6
2253,Sondra,Locke,1,294,Every Which Way But Loose ,1978,13
2381,Lennie,Loftin,1,312,Daredevil ,2003,31
159,Daniel,Logan,1,18,Star Wars: Episode II - Attack of the Clones ,2002,23
2291,Bellina,Logan,1,298,Interview with the Vampire: The Vampire Chronicles ,1994,16
171,Robert,Loggia,1,20,Independence Day ,1996,20
171,Robert,Loggia,1,189,An Officer and a Gentleman ,1982,6
171,Robert,Loggia,1,251,Big ,1988,23
1149,Donal,Logue,1,135,Runaway Bride ,1999,29
1149,Donal,Logue,1,256,The Patriot ,2000,19
2087,Lindsay,Lohan,1,269,Freaky Friday ,2003,22
1164,Kristanna,Loken,1,137,Terminator 3: Rise of the Machines ,2003,11
1463,Daniel,London,1,175,Patch Adams ,1998,17
432,John,Lone,1,49,Rush Hour 2 ,2001,19
1887,Nia,Long,1,239,Big Momma's House ,2000,14
1992,Justin,Long,1,252,Dodgeball: A True Underdog Story ,2004,37
1138,Betty,Lou Gerson,1,134,One Hundred and One Dalmatians ,1961,24
1027,Jonathan,Loughran,1,118,The Waterboy ,1998,14
1027,Jonathan,Loughran,1,179,Anger Management ,2003,10
1171,John,Louie,1,138,Gremlins ,1984,8
262,Dominique,Louis,1,31,The Incredibles ,2004,21
1014,Julia,Louis-Dreyfus,1,117,A Bug's Life ,1998,22
1297,Mary,Louise Weller,1,152,Animal House ,1978,32
1125,Todd,Louiso,1,132,Jerry Maguire ,1996,27
871,Faizon,Love,1,99,Elf ,2003,31
1193,Darlene,Love,1,140,Lethal Weapon 2 ,1989,24
1193,Darlene,Love,1,146,Lethal Weapon 3 ,1992,33
1193,Darlene,Love,1,190,Lethal Weapon 4 ,1998,18
1986,Jon,Lovitz,1,251,Big ,1988,23
1986,Jon,Lovitz,1,283,A League of Their Own ,1992,22
547,Rob,Lowe,1,61,Austin Powers: The Spy Who Shagged Me ,1999,39
547,Rob,Lowe,1,220,Wayne's World ,1992,27
1673,Carey,Lowell,1,204,Sleepless in Seattle ,1993,29
938,Josh,Lucas,1,107,A Beautiful Mind ,2001,14
938,Josh,Lucas,1,182,Hulk ,2003,5
938,Josh,Lucas,1,198,Sweet Home Alabama ,2002,30
1172,Keye,Luke,1,138,Gremlins ,1984,8
1623,Dolph,Lundgren,1,197,Rocky IV ,1985,17
1612,Sihung,Lung,1,196,Wo hu cang long ,2000,12
2219,Patti,LuPone,1,290,Driving Miss Daisy ,1989,24
1709,Kelly,Lynch,1,210,Charlie's Angels ,2000,23
2144,Jane,Lynch,1,275,The 40 Year Old Virgin ,2005,13
1262,Karen,Lynn Gorney,1,149,Saturday Night Fever ,1977,31
1836,Shelby,Lynne,1,231,Walk the Line ,2005,24
1632,Melanie,Lynskey,1,198,Sweet Home Alabama ,2002,30
1219,Natasha,Lyonne,1,143,American Pie 2 ,2001,24
1219,Natasha,Lyonne,1,316,American Pie ,1999,18
1803,Carl,M. Craig,1,226,Seabiscuit ,2003,33
1989,Kimberlee,M. Davis,1,251,Big ,1988,23
42,David,M. O'Dell,1,4,E.T. the Extra-Terrestrial ,1982,19
2223,Alvin,M. Sugarman,1,290,Driving Miss Daisy ,1989,24
1314,Tzi,Ma,1,155,Rush Hour ,1998,27
709,Bernie,Mac,1,80,Ocean's Eleven ,2001,36
709,Bernie,Mac,1,329,Charlie's Angels: Full Throttle ,2003,20
1968,Ralph,Macchio,1,249,"The Karate Kid, Part II ",1986,18
680,James,MacDonald,1,76,Snow White and the Seven Dwarfs ,1937,12
575,Jack,MacGowran,1,64,The Exorcist ,1973,5
2227,Ali,MacGraw,1,291,Love Story ,1970,33
2526,Bob,Mack,1,338,Se7en ,1995,34
2497,Anthony,Mackie,1,334,Million Dollar Baby ,2004,23
1550,Kyle,MacLachlan,1,187,The Flintstones ,1994,31
2153,Shirley,MacLaine,1,278,Terms of Endearment ,1983,14
1912,John,Maclaren,1,242,Double Jeopardy ,1999,1
36,Robert,MacNaughton,1,4,E.T. the Extra-Terrestrial ,1982,19
2038,Peter,MacNicol,1,260,Ghostbusters II ,1989,26
2188,Elle,Macpherson,1,284,Batman & Robin ,1997,22
1040,Michael,Madsen,1,120,Die Another Day ,2002,14
55,Tobey,Maguire,1,6,Spider-Man ,2002,23
55,Tobey,Maguire,1,9,Spider-Man 2 ,2004,10
1801,Valerie,Mahaffey,1,226,Seabiscuit ,2003,33
2385,John,Mahoney,1,313,In the Line of Fire ,1993,8
1404,Rachel,Majorowski,1,166,Good Will Hunting ,1997,16
1366,Wendy,Makkena,1,161,Sister Act ,1992,30
2141,Romany,Malco,1,275,The 40 Year Old Virgin ,2005,13
2092,Ryan,Malgarini,1,269,Freaky Friday ,2003,22
1200,Art,Malik,1,141,True Lies ,1994,26
622,Kevork,Malikyan,1,69,Indiana Jones and the Last Crusade ,1989,29
2146,Shelley,Malil,1,275,The 40 Year Old Virgin ,2005,13
2010,Judith,Malina,1,255,The Addams Family ,1991,18
1670,Ross,Malinger,1,204,Sleepless in Seattle ,1993,29
2382,John,Malkovich,1,313,In the Line of Fire ,1993,8
2382,John,Malkovich,1,325,Con Air ,1997,18
1970,Bruce,Malmuth,1,249,"The Karate Kid, Part II ",1986,18
1975,Evan,Malmuth,1,249,"The Karate Kid, Part II ",1986,18
1886,Dorothy,Malone,1,238,Basic Instinct ,1992,33
2449,Jena,Malone,1,327,Contact ,1997,25
1067,Tyler,Mane,1,124,X-Men ,2000,27
1203,Marshall,Manesh,1,141,True Lies ,1994,26
62,Joe,Manganiello,1,6,Spider-Man ,2002,23
837,Gabriel,Mann,1,95,The Bourne Supremacy ,2004,18
837,Gabriel,Mann,1,221,The Bourne Identity ,2002,19
993,Leslie,Mann,1,114,Big Daddy ,1999,24
993,Leslie,Mann,1,275,The 40 Year Old Virgin ,2005,13
993,Leslie,Mann,1,299,George of the Jungle ,1997,22
1287,Danny,Mann,1,151,Pocahontas ,1995,23
1925,Taryn,Manning,1,243,8 Mile ,2002,27
746,Dinah,Manoff,1,84,Grease ,1978,30
498,William,Mapother,1,55,Mission: Impossible II ,2000,20
498,William,Mapother,1,270,The Grudge ,2004,31
1647,Sophie,Marceau,1,201,The World Is Not Enough ,1999,14
670,Stephanie,March,1,75,Mr. & Mrs. Smith ,2005,7
1488,Vanessa,Marcil,1,178,The Rock ,1996,14
1792,Miriam,Margolyes,1,225,Mulan ,1998,24
383,David,Margulies,1,43,Ghost Busters ,1984,13
383,David,Margulies,1,260,Ghostbusters II ,1989,26
1421,Julianna,Margulies,1,168,Dinosaur ,2000,28
1742,Anna,Maria Horsford,1,216,Nutty Professor II: The Klumps ,2000,32
2036,Cheech,Marin,1,259,Spy Kids ,2001,7
2117,Jason,Marin,1,272,The Little Mermaid ,1989,38
1031,Ziggy,Marley,1,119,Shark Tale ,2004,26
1474,John,Marley,1,176,The Godfather ,1972,17
1474,John,Marley,1,291,Love Story ,1970,33
1497,Adoni,Maropis,1,180,Troy ,2004,26
2118,Kenneth,Mars,1,272,The Little Mermaid ,1989,38
2118,Kenneth,Mars,1,314,Butch Cassidy and the Sundance Kid ,1969,27
506,James,Marsden,1,56,X2 ,2003,26
506,James,Marsden,1,124,X-Men ,2000,27
779,Garry,Marshall,1,173,Chicken Little ,2005,19
779,Garry,Marshall,1,283,A League of Their Own ,1992,22
1303,James,Marshall,1,153,A Few Good Men ,1992,31
39,K.C.,Martel,1,4,E.T. the Extra-Terrestrial ,1982,19
1385,Steve,Martin,1,164,Cheaper by the Dozen ,2003,24
1385,Steve,Martin,1,181,Bringing Down the House ,2003,25
1385,Steve,Martin,1,323,The Prince of Egypt ,1998,31
1385,Steve,Martin,1,340,Parenthood ,1989,35
2389,Strother,Martin,1,314,Butch Cassidy and the Sundance Kid ,1969,27
2478,Dean,Martin,1,332,Airport ,1970,14
1977,Charles,Martin Smith,1,250,American Graffiti ,1973,14
2498,Margo,Martindale,1,334,Million Dollar Baby ,2004,23
1933,Olivier,Martinez,1,244,S.W.A.T. ,2003,21
2350,Joseph,Mascolo,1,308,Jaws 2 ,1978,15
1330,Mark,Mason,1,156,The Blair Witch Project ,1999,28
579,Peter,Masterson,1,64,The Exorcist ,1973,5
1659,Christopher,Masterson,1,202,My Best Friend's Wedding ,1997,41
1812,Orestes,Matacena,1,228,The Mask ,1994,36
2167,Heather,Matarazzo,1,280,The Princess Diaries ,2001,19
1291,Tim,Matheson,1,152,Animal House ,1978,32
894,Liesel,Matthews,1,102,Air Force One ,1997,31
2322,Rob,Maxey,1,304,Road to Perdition ,2002,26
20,Peter,Mayhew,1,2,Star Wars ,1977,15
20,Peter,Mayhew,1,19,Star Wars: Episode VI - Return of the Jedi ,1983,6
20,Peter,Mayhew,1,24,Star Wars: Episode V - The Empire Strikes Back ,1980,19
694,Debi,Mazar,1,78,Batman Forever ,1995,23
102,Joseph,Mazzello,1,11,Jurassic Park ,1993,20
531,Rachel,McAdams,1,59,Wedding Crashers ,2005,15
1578,Nichole,McAuley,1,191,The Nutty Professor ,1996,22
199,James,McAvoy,1,23,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",2005,28
1237,Chi,McBride,1,145,"I, Robot ",2004,32
1937,Richard,McCabe,1,245,Notting Hill ,1999,21
1666,Macon,McCalman,1,203,Smokey and the Bandit ,1977,13
962,Thomas,McCarthy,1,110,Meet the Parents ,2000,22
2105,Jenny,McCarthy,1,271,Scary Movie 3 ,2003,22
1405,Colleen,McCauley,1,166,Good Will Hunting ,1997,16
914,Belinda,McClory,1,104,The Matrix ,1999,28
525,Marc,McClure,1,58,Back to the Future ,1985,30
1667,Linda,McClure,1,203,Smokey and the Bandit ,1977,13
2119,Edie,McClurg,1,272,The Little Mermaid ,1989,38
2288,Virginia,McCollam,1,298,Interview with the Vampire: The Vampire Chronicles ,1994,16
2147,Matthew,McConaughey,1,276,A Time to Kill ,1996,17
2147,Matthew,McConaughey,1,295,How to Lose a Guy in 10 Days ,2003,29
2147,Matthew,McConaughey,1,327,Contact ,1997,25
1075,Mark,McConchie,1,125,Scary Movie ,2000,20
2289,John,McConnell,1,298,Interview with the Vampire: The Vampire Chronicles ,1994,16
1663,Pat,McCormick,1,203,Smokey and the Bandit ,1977,13
1796,David,McCullough,1,226,Seabiscuit ,2003,33
2383,Dylan,McDermott,1,313,In the Line of Fire ,1993,8
50,Ian,McDiarmid,1,5,Star Wars: Episode I - The Phantom Menace ,1999,22
50,Ian,McDiarmid,1,7,Star Wars: Episode III - Revenge of the Sith ,2005,15
50,Ian,McDiarmid,1,18,Star Wars: Episode II - Attack of the Clones ,2002,23
50,Ian,McDiarmid,1,19,Star Wars: Episode VI - Return of the Jedi ,1983,6
50,Ian,McDiarmid,1,326,Sleepy Hollow ,1999,11
1208,Kevin,McDonald,1,142,Lilo & Stitch ,2002,21
165,Mary,McDonnell,1,20,Independence Day ,1996,20
165,Mary,McDonnell,1,77,Dances with Wolves ,1990,14
1516,Neal,McDonough,1,183,Minority Report ,2002,11
1712,Frances,McDormand,1,211,Something's Gotta Give ,2003,34
2259,James,McEachin,1,294,Every Which Way But Loose ,1978,13
1681,Natascha,McElhone,1,206,The Truman Show ,1998,14
1878,Bruce,McGill,1,237,The Sum of All Fears ,2002,12
1878,Bruce,McGill,1,342,Collateral ,2004,26
809,Kelly,McGillis,1,92,Top Gun ,1986,34
2150,Patrick,McGoohan,1,276,A Time to Kill ,1996,17
1736,Tom,McGowan,1,214,The Birdcage ,1996,22
2346,Rose,McGowan,1,307,Scream ,1996,17
625,Tom,McGrath,1,70,Madagascar ,2005,27
2277,Doug,McGrath,1,296,Porky's ,1982,9
1743,Melinda,McGraw,1,216,Nutty Professor II: The Klumps ,2000,32
45,Ewan,McGregor,1,5,Star Wars: Episode I - The Phantom Menace ,1999,22
45,Ewan,McGregor,1,7,Star Wars: Episode III - Revenge of the Sith ,2005,15
45,Ewan,McGregor,1,18,Star Wars: Episode II - Attack of the Clones ,2002,23
45,Ewan,McGregor,1,277,Black Hawk Down ,2001,16
1438,Tim,McInnerny,1,171,101 Dalmatians ,1996,15
203,Judy,McIntosh,1,23,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",2005,28
503,Ian,McKellen,1,56,X2 ,2003,26
503,Ian,McKellen,1,124,X-Men ,2000,27
2066,Siobhan,McKenna,1,265,Doctor Zhivago ,1965,23
1850,Doug,McKeon,1,233,On Golden Pond ,1981,24
2260,Bill,McKinney,1,294,Every Which Way But Loose ,1978,13
1101,Julian,McMahon,1,129,Fantastic Four ,2005,7
2510,Tim,McMullen,1,336,Shakespeare in Love ,1998,44
2159,Ian,McNeice,1,279,Ace Ventura: When Nature Calls ,1995,15
2452,Timothy,McNeil,1,327,Contact ,1997,25
1105,Kevin,McNulty,1,129,Fantastic Four ,2005,7
1946,Steve,McQueen,1,246,The Towering Inferno ,1974,17
967,Michael,McShane,1,111,Robin Hood: Prince of Thieves ,1991,16
2445,Colm,Meaney,1,325,Con Air ,1997,18
1285,Russell,Means,1,151,Pocahontas ,1995,23
844,John,Meillon,1,96,Crocodile Dundee ,1986,16
844,John,Meillon,1,274,Crocodile' Dundee II ,1988,30
439,Mei,Melançon,1,49,Rush Hour 2 ,2001,19
151,Harry,Melling,1,16,Harry Potter and the Sorcerer's Stone ,2001,15
151,Harry,Melling,1,30,Harry Potter and the Chamber of Secrets ,2002,18
151,Harry,Melling,1,37,Harry Potter and the Prisoner of Azkaban ,2004,22
1148,Christopher,Meloni,1,135,Runaway Bride ,1999,29
791,Eva,Mendes,1,90,Hitch ,2005,17
791,Eva,Mendes,1,200,2 Fast 2 Furious ,2003,13
860,Mark,Mendonca,1,97,The Polar Express ,2004,18
2340,Marian,Mercer,1,306,Nine to Five ,1980,29
1745,Burgess,Meredith,1,217,Rocky III ,1982,34
1745,Burgess,Meredith,1,241,Rocky ,1976,15
635,Laurie,Metcalf,1,71,Toy Story ,1995,19
635,Laurie,Metcalf,1,321,Scream 2 ,1997,38
2084,Aaron,Michael Drozin,1,268,Fun with Dick and Jane ,2005,5
1714,Paul,Michael Glaser,1,211,Something's Gotta Give ,2003,34
2081,John,Michael Higgins,1,268,Fun with Dick and Jane ,2005,5
2089,Chad,Michael Murray,1,269,Freaky Friday ,2003,22
1211,Kevin,Michael Richardson,1,142,Lilo & Stitch ,2002,21
2266,Michael,Michele,1,295,How to Lose a Guy in 10 Days ,2003,29
1128,Sarah,Michelle Gellar,1,133,Scooby-Doo ,2002,26
1128,Sarah,Michelle Gellar,1,270,The Grudge ,2004,31
1128,Sarah,Michelle Gellar,1,321,Scream 2 ,1997,38
2281,Bette,Midler,1,297,The First Wives Club ,1996,16
1403,John,Mighton,1,166,Good Will Hunting ,1997,16
654,Dash,Mihok,1,74,The Day After Tomorrow ,2004,19
2304,Michael,Milhoan,1,300,Phenomenon ,1996,26
1722,Tomas,Milian,1,212,Traffic ,2000,20
2229,Ray,Milland,1,291,Love Story ,1970,33
254,Chris,Miller,1,29,Shrek ,2001,22
254,Chris,Miller,1,70,Madagascar ,2005,27
572,Jason,Miller,1,64,The Exorcist ,1973,5
1263,Barry,Miller,1,149,Saturday Night Fever ,1977,31
1573,Larry,Miller,1,191,The Nutty Professor ,1996,22
1573,Larry,Miller,1,216,Nutty Professor II: The Klumps ,2000,32
2297,Kelly,Miller,1,299,George of the Jungle ,1997,22
1617,De,Ming Wang,1,196,Wo hu cang long ,2000,12
1368,Robert,Miranda,1,161,Sister Act ,1992,30
2437,Helen,Mirren,1,323,The Prince of Egypt ,1998,31
603,Thomas,Mitchell,1,67,Gone with the Wind ,1939,28
1379,Elizabeth,Mitchell,1,163,The Santa Clause 2 ,2002,26
1891,Ella,Mitchell,1,239,Big Momma's House ,2000,14
2278,Chuck,Mitchell,1,296,Porky's ,1982,9
2464,Delaina,Mitchell,1,330,Vanilla Sky ,2001,5
1577,Jamal,Mixon,1,191,The Nutty Professor ,1996,22
1577,Jamal,Mixon,1,216,Nutty Professor II: The Klumps ,2000,32
518,Diane,Mizota,1,57,Austin Powers in Goldmember ,2002,21
2233,Robert,Modica,1,291,Love Story ,1970,33
1752,Donald,Moffat,1,218,Clear and Present Danger ,1994,9
1122,Jay,Mohr,1,132,Jerry Maguire ,1996,27
81,Alfred,Molina,1,9,Spider-Man 2 ,2004,10
81,Alfred,Molina,1,40,Raiders of the Lost Ark ,1981,23
81,Alfred,Molina,1,318,Maverick ,1994,9
1553,Richard,Moll,1,187,The Flintstones ,1994,31
1394,Jordi,Mollà,1,165,Bad Boys II ,2003,19
2531,Heidi,Mollenhauer,1,339,The Hunchback of Notre Dame ,1996,13
270,Taylor,Momsen,1,32,How the Grinch Stole Christmas ,2000,27
669,Michelle,Monaghan,1,75,Mr. & Mrs. Smith ,2005,7
2271,Dan,Monahan,1,296,Porky's ,1982,9
2192,Steve,Monroe,1,285,Miss Congeniality ,2000,21
2057,Ricardo,Montalban,1,264,Spy Kids 3-D: Game Over ,2003,16
2240,Bill,Moor,1,292,Kramer vs. Kramer ,1979,10
413,Julianne,Moore,1,47,The Lost World: Jurassic Park ,1997,35
413,Julianne,Moore,1,79,The Fugitive ,1993,16
413,Julianne,Moore,1,112,Hannibal ,2001,24
461,Demi,Moore,1,52,Ghost ,1990,15
461,Demi,Moore,1,153,A Few Good Men ,1992,31
461,Demi,Moore,1,289,Indecent Proposal ,1993,23
461,Demi,Moore,1,329,Charlie's Angels: Full Throttle ,2003,20
461,Demi,Moore,1,339,The Hunchback of Notre Dame ,1996,13
1176,Arnie,Moore,1,138,Gremlins ,1984,8
1993,Joel,Moore,1,252,Dodgeball: A True Underdog Story ,2004,37
2168,Mandy,Moore,1,280,The Princess Diaries ,2001,19
2225,Muriel,Moore,1,290,Driving Miss Daisy ,1989,24
1940,Dylan,Moran,1,245,Notting Hill ,1999,21
380,Rick,Moranis,1,43,Ghost Busters ,1984,13
380,Rick,Moranis,1,186,"Honey, I Shrunk the Kids ",1989,17
380,Rick,Moranis,1,187,The Flintstones ,1994,31
380,Rick,Moranis,1,260,Ghostbusters II ,1989,26
380,Rick,Moranis,1,340,Parenthood ,1989,35
751,Trevor,Morgan,1,85,Jurassic Park III ,2001,28
87,Maia,Morgenstern,1,10,The Passion of the Christ ,2004,9
2500,Cathy,Moriarty,1,335,Casper ,1995,27
1793,Pat,Morita,1,225,Mulan ,1998,24
1793,Pat,Morita,1,249,"The Karate Kid, Part II ",1986,18
633,John,Morris,1,71,Toy Story ,1995,19
158,Temuera,Morrison,1,18,Star Wars: Episode II - Attack of the Clones ,2002,23
1426,David,Morse,1,169,The Green Mile ,1999,13
1426,David,Morse,1,178,The Rock ,1996,14
1426,David,Morse,1,327,Contact ,1997,25
564,Joe,Morton,1,63,Terminator 2: Judgment Day ,1991,11
564,Joe,Morton,1,127,What Lies Beneath ,2000,23
564,Joe,Morton,1,222,Speed ,1994,36
1985,David,Moscow,1,251,Big ,1988,23
196,William,Moseley,1,23,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",2005,28
908,Carrie-Anne,Moss,1,104,The Matrix ,1999,28
992,Josh,Mostel,1,114,Big Daddy ,1999,24
992,Josh,Mostel,1,213,City Slickers ,1991,21
2165,Sam,Motoana Phillips,1,279,Ace Ventura: When Nature Calls ,1995,15
1233,Bridget,Moynahan,1,145,"I, Robot ",2004,32
2442,David,Mucci,1,324,Unforgiven ,1992,25
1309,Richy,Müller,1,154,xXx ,2002,23
1654,Dermot,Mulroney,1,202,My Best Friend's Wedding ,1997,41
1381,Liliana,Mumy,1,163,The Santa Clause 2 ,2002,26
1381,Liliana,Mumy,1,164,Cheaper by the Dozen ,2003,24
1085,Meg,Mundy,1,126,Fatal Attraction ,1987,31
886,Jack,Murdock,1,101,Rain Man ,1988,36
25,Eddie,Murphy,1,3,Shrek 2 ,2004,45
25,Eddie,Murphy,1,29,Shrek ,2001,22
25,Eddie,Murphy,1,44,Beverly Hills Cop ,1984,22
25,Eddie,Murphy,1,131,Beverly Hills Cop II ,1987,38
25,Eddie,Murphy,1,148,Doctor Dolittle ,1998,23
25,Eddie,Murphy,1,191,The Nutty Professor ,1996,22
25,Eddie,Murphy,1,195,Coming to America ,1988,36
25,Eddie,Murphy,1,216,Nutty Professor II: The Klumps ,2000,32
25,Eddie,Murphy,1,225,Mulan ,1998,24
25,Eddie,Murphy,1,258,Dr. Dolittle 2 ,2001,12
25,Eddie,Murphy,1,303,Daddy Day Care ,2003,38
82,Donna,Murphy,1,9,Spider-Man 2 ,2004,10
554,Cillian,Murphy,1,62,Batman Begins ,2005,19
1008,Michael,Murphy,1,116,Batman Returns ,1992,36
1920,Brittany,Murphy,1,243,8 Mile ,2002,27
2505,Terry,Murphy,1,335,Casper ,1995,27
376,Bill,Murray,1,43,Ghost Busters ,1984,13
376,Bill,Murray,1,91,Tootsie ,1982,31
376,Bill,Murray,1,210,Charlie's Angels ,2000,23
376,Bill,Murray,1,260,Ghostbusters II ,1989,26
24,Mike,Myers,1,3,Shrek 2 ,2004,45
24,Mike,Myers,1,29,Shrek ,2001,22
24,Mike,Myers,1,57,Austin Powers in Goldmember ,2002,21
24,Mike,Myers,1,61,Austin Powers: The Spy Who Shagged Me ,1999,39
24,Mike,Myers,1,220,Wayne's World ,1992,27
24,Mike,Myers,1,333,The Cat in the Hat ,2003,20
1624,Stu,Nahan,1,197,Rocky IV ,1985,17
1365,Kathy,Najimy,1,161,Sister Act ,1992,30
1154,Charles,Napier,1,136,Rambo: First Blood Part II ,1985,40
2428,Elise,Neal,1,321,Scream 2 ,1997,38
2316,Kevin,Nealon,1,303,Daddy Day Care ,2003,38
44,Liam,Neeson,1,5,Star Wars: Episode I - The Phantom Menace ,1999,22
44,Liam,Neeson,1,62,Batman Begins ,2005,19
96,Sam,Neill,1,11,Jurassic Park ,1993,20
96,Sam,Neill,1,85,Jurassic Park III ,2001,28
96,Sam,Neill,1,224,The Hunt for Red October ,1990,36
1001,Portia,Nelson,1,115,The Sound of Music ,1965,10
2485,Barry,Nelson,1,332,Airport ,1970,14
975,Francesca,Neri,1,112,Hannibal ,2001,24
1899,Franco,Nero,1,240,Die Hard 2 ,1990,35
2269,Bebe,Neuwirth,1,295,How to Lose a Guy in 10 Days ,2003,29
2269,Bebe,Neuwirth,1,337,Jumanji ,1995,27
